,Beta env,Beta force,Birth_rate,Death_rate,Virus growth,Virus decay,index
0,7.83704416421242,13.7856169588398,19.3171152778086,101.308103793813,0.287425832678564,0.527832571309991,0
1,12.7182984302286,8.08914162002038,15.7729199576308,107.50959821003498,0.358448836575262,1.6681227584835099,1
2,12.9016203538748,13.185375781543602,11.891421765741,91.0400346568786,0.4691835242649541,1.19223091363674,2
3,9.22832620067056,12.4245694709942,15.269181344646501,99.7307094912045,0.21512039346620399,1.33312553444528,3
4,9.05939405502286,6.3161603394663,18.9337546866736,109.13661459554001,0.176925063248491,0.514951633841265,4
5,10.2646196671529,7.21364008833189,24.5660908790771,95.3417968832422,0.312505856115604,1.8031009795086,5
6,5.47805426465347,14.472364511620302,11.0425645846175,102.814661661535,0.41285916541819495,1.48940872314735,6
7,5.30598623279948,13.418804321764,22.5314611369395,108.970143556269,0.0894998462684453,1.21724529738538,7
8,8.40084694519173,6.668070540949701,15.9107773203985,104.603795595001,0.23439976049587102,0.9397098013560751,8
9,6.52165602240711,11.0178941025166,19.5305265937117,90.7113556002267,0.0020531397429294,1.8874398642801702,9
10,11.0383928966941,7.879697774513619,13.9544319052715,96.8081920530647,0.242157121858327,1.81497637510416,10
11,10.9477290496929,14.5343830326805,13.887350976374,105.265905673522,0.423322858732427,1.167336845916,11
12,10.3481908194255,8.42436041848268,10.3783942215145,106.56267494196099,0.451746330513852,0.732242712833686,12
13,11.362381687318,11.8251181609696,16.2498490383034,90.465812825039,0.0186136374867056,0.777890233726939,13
14,14.2211501673562,5.49033859416377,14.7713130348828,109.669824530603,0.133887067938922,1.98235595300794,14
15,12.342697503604,9.03115145030897,16.4469864900457,92.7654395183548,0.05444652379723271,1.22696835473413,15
16,13.3656376993284,13.028881535329898,14.568299957411401,92.2163224934135,0.137380018861732,1.31046645921888,16
17,6.84837600791361,5.81035961450543,22.070138506114,99.9218372711912,0.478592179690022,1.84574355776189,17
18,6.0226405213587,11.3926105103223,17.832816797751,104.531576112378,0.397730524749495,1.75656928807613,18
19,13.925030103279301,12.2773054201622,23.2277310920763,103.237666341988,0.406199845657684,0.8432115124829579,19
20,14.620817100256698,11.5849589860765,17.1546350219636,102.292246330297,0.38406066081021,0.887861093431711,20
21,5.28809273496736,10.3872236820171,23.5575604750775,99.4453649849165,0.46233487558434694,1.34446949870558,21
22,8.50963649859186,9.29901828451548,24.9774564400315,109.357222981984,0.0743685713119339,0.690527785491431,22
23,7.652694944199171,11.2772039988311,15.0693575775251,93.5127648872323,0.298259268172551,1.77437315123389,23
24,6.726828187867069,6.49785708421841,17.9875262074871,105.10608691065599,0.391124456628459,0.799963094375562,24
25,11.1218018656131,14.3742253028089,12.0816476699314,109.29106309958702,0.10512366754468498,1.32903401504387,25
26,9.47791039973963,6.97136266182642,22.7482123454451,108.803405374056,0.141582920597866,1.10381145852036,26
27,13.545914795575701,13.6533752648858,24.3465734344092,91.9845212860033,0.411480876198038,1.4871833922877,27
28,10.2693782932591,10.3190925805829,11.5660243829829,102.971957883704,0.34908533433103,1.91468840861926,28
29,9.59875204814598,9.93919188405853,14.517402926913899,92.8035226615611,0.136688912701793,0.887381893405691,29
30,5.67876376938075,12.4375627363799,20.7536227978417,109.52157063740302,0.167737921164371,0.902868871844839,30
31,7.13567339037545,6.33054609806277,12.4905200356035,96.0653114409652,0.378018053428968,1.11873104466125,31
32,12.3739153828239,11.4015074041206,21.7930918745114,92.1724368530326,0.352433928488754,0.717318521070993,32
33,8.50846043981146,6.1398648820119,17.3102479896857,94.7894751154818,0.477504276570398,1.7005379094358097,33
34,8.46119395399,11.9110682334751,23.9737337729312,94.8314108742867,0.336342720878311,1.74925738004386,34
35,12.2796219746815,13.1454011352267,11.8699304175097,92.316017113952,0.0866594143514521,0.69134897868149,35
36,6.611413344019089,10.7936130024958,15.873055210651398,105.307581036584,0.12082858538371502,0.974160961854504,36
37,7.543608081946149,14.9747787479544,21.382875689154,105.027625576453,0.232633040621877,1.39557168561849,37
38,6.41887646790128,11.5052691262914,22.8238080542884,91.7287278099917,0.42314275198732504,0.672175702388631,38
39,14.917602285370203,9.74302256964147,12.2693410353037,105.93707205778898,0.329306557308882,1.31829526389833,39
40,6.769645863678309,7.1278228840557905,14.1422954910668,102.50310546676602,0.256434174878523,0.627566544659203,40
41,9.15820508040488,5.41667209395673,14.333543657965498,97.6994503607973,0.356667966237292,1.09931542635546,41
42,10.8908554851543,9.03076097441371,15.7333978069364,109.66036545299,0.264455424981425,1.76929663584102,42
43,7.07287572228815,10.1610118430108,18.8808077191585,98.8187941649929,0.222404991210205,0.962135021218564,43
44,5.45677615220193,7.066144209075719,14.8165411264868,93.2142549417447,0.443253725522663,0.873787126502721,44
45,6.56881692823954,6.719652888411661,23.3481139217853,104.102754570404,0.474069302140269,1.27149603723548,45
46,7.97878352517728,11.1016113999765,10.5960298018646,103.83255038703801,0.0932665086293127,1.630213273837,46
47,10.5736476916587,10.9410518096061,15.3311284363968,101.54589108075,0.0092190144595224,1.28559264697833,47
48,13.7887755617267,6.00240523803514,23.4537653383915,90.8326035123318,0.270907757922541,0.981454709456302,48
49,12.1014002782991,5.11809521960095,17.1504256739165,98.061531097861,0.190758211961947,1.5089416816365,49
50,5.77621012888849,5.31196779822931,13.577213235548701,101.265777358646,0.291420621610014,1.6857874598819798,50
51,12.833214106992802,9.35601319551933,12.6763941996614,93.433761939453,0.304428086110856,1.14759991233586,51
52,14.5932696975535,5.6741382884793,21.4656671002391,90.3540209444705,0.41587314368342004,1.18007819745573,52
53,13.1637782827253,8.33389433547854,24.7148782918812,107.342130276654,0.0819630500499625,1.58824783655815,53
54,7.75623440199997,8.12792310251389,11.2283408518531,94.418647467671,0.05225744984345511,1.44270524509135,54
55,11.8196206194814,10.6645613418194,14.673590955603903,104.77521884902401,0.320901854650583,1.85910338443122,55
56,14.3018843923463,7.33524859943427,10.0666111533297,100.318371260306,0.179515687004896,0.9142875157436359,56
57,8.84882852351293,9.18215739796869,14.3518983297283,99.1828316182364,0.468535667883698,0.85347633220139,57
58,12.5796968569513,8.65590595502872,12.7464085536893,100.667749161925,0.0213695543608628,1.22351751625072,58
59,9.93042562899645,12.6490748955868,16.6747048414429,104.834584375611,0.392306522326544,1.21007601162652,59
60,7.44904121872969,7.451681991945949,11.4173973590485,90.7327085956931,0.332237686902517,1.57265599565581,60
61,12.7674992829328,11.0411267605843,10.6119718314381,100.953344458248,0.147917646797141,0.618769090295537,61
62,8.37740755144041,12.2931512962095,16.8332544657984,94.3291984368581,0.15281716715428,1.55608785682358,62
63,12.0590346077457,12.5912594863679,20.3683687954093,96.689541096054,0.369018149431795,1.00911819165223,63
64,7.64043529375922,14.0355848527746,11.653285034094,106.748381700041,0.427049717179034,1.79035186408437,64
65,7.35886874229182,6.22675671081524,14.984592161921302,91.1068662719335,0.21599289090489,0.707922298556659,65
66,14.4455626248615,7.922399257915091,19.6566507458803,100.026769537805,0.275388783517992,0.572655704725767,66
67,14.6006813684478,10.5351184204221,23.6029091548175,98.250817298796,0.480870646582916,1.98060669746716,67
68,5.09995669075288,6.494967597466891,13.8152921025176,106.178321356932,0.05793620949843901,1.93015755153843,68
69,5.88095422778279,12.8541691283695,15.1023727998603,90.5475347497035,0.382037945020711,1.38136357189273,69
70,10.6022831629496,10.2154722909909,21.1162684183684,103.05612486801098,0.0740065416495781,1.45778506456874,70
